0	0
1	-0.00279498
2	0.00499384
3	0.0120044
4	0.00858113
5	0.00158273
6	0.00254846
7	0.000426921
8	0.00144171
9	0.00268212
10	0.0066511
11	0.00695206
12	0.0107517
13	0.0157259
14	0.0211056
15	0.0261119
16	0.031884
17	0.0388595
18	0.0454673
19	0.0520046
20	0.0569569
21	0.0588627
22	0.0589947
23	0.0583659
24	0.0570806
25	0.0555661
26	0.0529954
27	0.0513356
28	0.0508222
29	0.0499938
30	0.0485072
31	0.046576
32	0.0433523
33	0.0404996
34	0.0377996
35	0.0352026
36	0.0316181
37	0.0277243
38	0.0246694
39	0.0222581
40	0.0198022
41	0.0178677
42	0.0167064
43	0.0166792
44	0.017795
45	0.0201206
46	0.0212552
47	0.0233147
48	0.025591
49	0.0269497
50	0.0285314
51	0.0294867
52	0.0301522
53	0.0308845
54	0.0314044
55	0.0318463
56	0.0318606
57	0.0324297
58	0.0337833
59	0.0341427
60	0.0344538
61	0.0349866
62	0.0354278
63	0.0352072
64	0.0354975
65	0.0369499
66	0.0387778
67	0.040839
68	0.042321
69	0.0430909
70	0.0440284
71	0.0447323
72	0.0454031
73	0.0459195
74	0.0463405
75	0.0465681
76	0.0465667
77	0.046945
78	0.0468868
79	0.0464498
80	0.0460149
81	0.0464179
82	0.0470904
83	0.0476723
84	0.0482702
85	0.0490121
86	0.0499061
87	0.0509101
88	0.0521699
89	0.0538056
90	0.0555507
91	0.0575742
92	0.059885
93	0.0623604
94	0.0650192
95	0.0677816
96	0.0709342
97	0.0737052
98	0.0764498
99	0.0795564
100	0.082936
101	0.0865901
102	0.0909134
103	0.0952701
104	0.0995877
105	0.104148
106	0.108056
107	0.111881
108	0.115754
109	0.119625
110	0.123437
111	0.127105
112	0.13103
113	0.135026
114	0.138938
115	0.142995
116	0.147094
117	0.1515
118	0.156166
119	0.16101
120	0.165846
121	0.170337
122	0.174458
123	0.178537
124	0.182678
125	0.186318
126	0.189504
127	0.192942
128	0.195979
129	0.199012
130	0.202029
131	0.20521
132	0.20838
133	0.212057
134	0.215614
135	0.219441
136	0.223195
137	0.227243
138	0.23144
139	0.235446
140	0.239158
141	0.243282
142	0.247419
143	0.251619
144	0.255534
145	0.259678
146	0.263966
147	0.268202
148	0.272239
149	0.276457
150	0.280893
151	0.285238
152	0.289558
153	0.293686
154	0.297438
155	0.301102
156	0.304803
157	0.308455
158	0.312226
159	0.315765
160	0.31932
161	0.322671
162	0.325649
163	0.328522
164	0.331617
165	0.334607
166	0.337281
167	0.339863
168	0.34228
169	0.344587
170	0.346752
171	0.348698
172	0.350552
173	0.35227
174	0.353897
175	0.355755
176	0.357843
177	0.359581
178	0.361311
179	0.363198
180	0.365117
181	0.366846
182	0.36879
183	0.370484
184	0.372332
185	0.374068
186	0.375488
187	0.376983
188	0.378514
189	0.37987
190	0.381118
191	0.382301
192	0.383412
193	0.384503
194	0.385487
195	0.386411
196	0.38727
197	0.38836
198	0.389246
199	0.390234
200	0.39125
201	0.392481
202	0.39366
203	0.394758
204	0.395995
205	0.397443
206	0.398697
207	0.399931
208	0.401363
209	0.402929
210	0.404281
211	0.405637
212	0.406804
213	0.407986
214	0.40906
215	0.410026
216	0.410857
217	0.411727
218	0.412413
219	0.412951
220	0.413422
221	0.41388
222	0.414266
223	0.414595
224	0.41508
225	0.415774
226	0.416262
227	0.416621
228	0.416851
229	0.417153
230	0.417688
231	0.418518
232	0.419303
233	0.420116
234	0.420656
235	0.421246
236	0.421735
237	0.422112
238	0.422342
239	0.422193
240	0.422209
241	0.422287
242	0.422351
243	0.422306
244	0.422425
245	0.422476
246	0.422588
247	0.422873
248	0.422939
249	0.422921
250	0.423006
251	0.42315
252	0.423252
253	0.423465
254	0.423496
255	0.423493
256	0.423495
257	0.423576
258	0.423848
259	0.424241
260	0.424657
261	0.42495
262	0.425276
263	0.425701
264	0.426133
265	0.426569
266	0.427028
267	0.427513
268	0.427844
269	0.428181
270	0.428376
271	0.428388
272	0.428571
273	0.428769
274	0.428923
275	0.429246
276	0.429727
277	0.430238
278	0.430642
279	0.431091
280	0.431526
281	0.431994
282	0.432369
283	0.43281
284	0.433268
285	0.433684
286	0.434237
287	0.434842
288	0.435457
289	0.435951
